,1. open,2. high,3. low,4. close,5. volume
2007-08-31,572.5000,594.2000,499.0000,532.5000,21265820
2007-07-31,576.0000,600.0000,550.3500,579.2250,22359368
2007-06-29,610.0000,622.0000,559.1000,574.6250,33178904
2007-05-31,637.5000,649.7500,602.5000,604.3000,20580380
2007-04-30,611.5000,665.0000,585.5500,632.8500,31651300
2007-03-30,600.0000,660.0000,564.9250,615.6000,22814304
2007-02-28,650.0000,675.0000,585.0000,594.2250,47156260
2007-01-31,625.0000,699.5000,600.0000,639.3000,21234624
2006-12-29,597.5000,612.5000,545.1250,609.3000,12877372
2006-11-30,547.5000,598.5000,525.7500,595.9250,52769788
2006-10-31,510.0000,587.6000,491.5000,542.2500,24589124
2006-09-29,499.0000,529.0000,475.5000,510.8000,15719048
2006-08-31,450.6000,500.8500,450.6000,498.0250,16415264
2006-07-31,218.6250,475.0000,216.6314,468.0000,40565668
2006-06-30,224.3750,229.8750,181.8750,216.9564,36343296
2006-05-31,250.0000,257.1250,213.7500,222.8250,19910456
2006-04-28,241.1250,262.3750,212.5000,247.7626,36283480
2006-03-31,211.3188,250.6250,210.2626,239.2688,41530024
2006-02-28,208.8750,212.5000,200.8750,211.8562,14757160
2006-01-31,213.3750,218.6250,200.3750,208.7626,20712552
2005-12-30,190.0000,218.8562,189.5250,212.8062,27466856
2005-11-30,176.5000,194.0000,173.5438,189.8750,26845896
2005-10-31,186.2500,188.1250,168.8750,175.0314,43648592
2005-09-30,175.5876,186.5000,172.1250,185.1564,34836272
2005-08-31,158.7500,177.0000,155.0750,175.7312,33751904
2005-07-29,168.8500,171.2500,152.3876,158.6438,34229656
2005-06-30,166.2250,169.8750,157.5000,168.9876,40496912
2005-05-31,141.2500,167.9938,138.1376,166.9000,48088784
2005-04-29,178.7500,182.0000,136.3750,141.2814,73302288
2005-03-31,172.2500,184.3750,168.8876,179.0938,33676128
2005-02-28,163.1250,177.5000,161.0000,172.6126,38014680
